"treatment","measurement","time","dens","temp","group"
"D",46,1068.4,679.2,20,"bact"
"D",32,738.8,679.3,15,"bact"
"B",48,1117.3,680.4,20,"bact"
"D",29,670.3,682.7,25,"bact"
"A",2,19,682.7,30,"bact"
"C",21,472.3,683.4,20,"bact"
"D",45,1048.8,684.6,20,"bact"
"D",23,522.8,685.7,30,"bact"
"C",31,714.3,687.2,20,"bact"
"C",15,329.3,692.4,30,"bact"
"C",24,544.8,695.5,30,"bact"
"C",31,714.3,698,20,"bact"
"B",24,544.8,699.5,30,"bact"
"C",24,544.8,702.3,30,"bact"
"B",24,544.8,710.2,30,"bact"
"B",24,544.8,711.2,30,"bact"
"D",24,544.8,711.5,30,"bact"
"C",31,714.3,715.9,20,"bact"
"C",25,570.3,731.6,30,"bact"
"D",29,670.3,734.1,25,"bact"
"C",24,544.8,739.8,30,"bact"
"D",40,930.8,748,25,"bact"
"D",40,930.8,749.2,25,"bact"
"D",24,544.8,758.5,30,"bact"
"A",8,161.5,764.2,20,"bact"
"A",8,161.5,764.2,30,"bact"
"D",44,1020.8,771.2,20,"bact"
"C",11,233,771.8,15,"bact"
"D",25,570.3,773.6,30,"bact"
"B",17,377.3,781,30,"bact"
"B",25,570.3,786.6,30,"bact"
"D",29,670.3,787.1,25,"bact"
"C",30,689.8,789,30,"bact"
"C",30,689.8,790,30,"bact"
"B",32,738.8,796.5,15,"bact"
"D",32,738.8,802,15,"bact"
"B",21,472.3,818.7,30,"bact"
"B",17,377.3,819.6,30,"bact"
"C",11,233,831.5,15,"bact"
"B",32,738.8,836.7,20,"bact"
"B",32,738.8,840.4,20,"bact"
"A",3,39.5,847.6,15,"bact"
"A",3,39.5,852.1,15,"bact"
"B",21,472.3,854,30,"bact"
"C",25,570.3,859.8,30,"bact"
"B",32,738.8,860.1,20,"bact"
"C",11,233,869.3,15,"bact"
"B",21,472.3,874.1,30,"bact"
"C",18,401.3,880.5,30,"bact"
"B",19,425.3,886.5,30,"bact"
"C",30,689.8,894.5,20,"bact"
"C",34,787.8,894.5,20,"bact"
"C",17,377.3,901.2,30,"bact"
"C",23,522.8,913.8,30,"bact"
"C",30,689.8,916.3,20,"bact"
"A",3,39.5,916.9,15,"bact"
"A",2,16,918.2,15,"bact"
"C",23,522.8,919,30,"bact"
"C",30,689.8,921.9,20,"bact"
"D",25,570.3,924,30,"bact"
"B",32,738.8,925.7,15,"bact"
"B",17,377.3,937.8,30,"bact"
"C",33,763.8,941.6,30,"bact"
"C",33,763.8,945.5,20,"bact"
"B",20,449.8,951.9,30,"bact"
"C",17,377.3,958.9,30,"bact"
"C",34,787.8,961.1,20,"bact"
"C",33,763.8,965.2,20,"bact"
"C",33,763.8,969.6,30,"bact"
"C",33,763.8,973,30,"bact"
"C",18,401.3,973.2,30,"bact"
"B",19,425.3,974.8,30,"bact"
"A",2,16,981,15,"bact"
"C",34,787.8,988.7,20,"bact"
"A",2,16,990,15,"bact"
"B",20,449.8,990.3,30,"bact"
"B",32,738.8,991,15,"bact"
"A",1,0,1000,15,"bact"
"B",1,0,1000,15,"bact"
"C",1,0,1000,15,"bact"
"D",1,0,1000,15,"bact"
"A",1,0,1000,20,"bact"
"B",1,0,1000,20,"bact"
"C",1,0,1000,20,"bact"
"D",1,0,1000,20,"bact"
"A",1,0,1000,25,"bact"
"B",1,0,1000,25,"bact"
"C",1,0,1000,25,"bact"
"D",1,0,1000,25,"bact"
"A",1,0,1000,30,"bact"
"B",1,0,1000,30,"bact"
"C",1,0,1000,30,"bact"
"D",1,0,1000,30,"bact"
"A",5,91,1011.1,15,"bact"
"C",18,401.3,1016.5,30,"bact"
"B",19,425.3,1017.2,30,"bact"
"B",20,449.8,1018.9,30,"bact"
"B",25,570.3,1021.6,30,"bact"
"A",5,91,1026.6,15,"bact"
"D",42,976.3,1040.8,25,"bact"
"D",25,570.3,1051,30,"bact"
"C",19,425.3,1058.2,30,"bact"
"C",20,449.8,1062.3,30,"bact"
"C",19,425.3,1078.1,30,"bact"
"C",22,497.8,1080.9,30,"bact"
"C",22,497.8,1084.7,30,"bact"
"C",19,425.3,1092.8,30,"bact"
"C",22,497.8,1104.5,30,"bact"
"A",10,209.25,1105.8,30,"bact"
"C",35,813.8,1119.4,30,"bact"
"C",20,449.8,1119.8,30,"bact"
"D",42,976.3,1126.7,25,"bact"
"C",35,813.8,1130.6,30,"bact"
"C",20,449.8,1133.7,30,"bact"
"A",5,91,1134.5,15,"bact"
"C",33,763.8,1136.1,20,"bact"
"A",47,1093.8,1156.8,15,"bact"
"C",35,813.8,1170.2,30,"bact"
"A",47,1093.8,1185.2,15,"bact"
"D",11,233,1215.2,15,"bact"
"A",6,115.5,1225,30,"bact"
"C",30,689.8,1249,30,"bact"
"D",42,976.3,1250.3,25,"bact"
"C",17,377.3,1289.9,30,"bact"
"A",47,1093.8,1305,15,"bact"
"D",11,233,1305.2,15,"bact"
"A",4,69.5,1322.8,15,"bact"
"C",29,670.3,1391.8,20,"bact"
"A",5,91,1399,30,"bact"
"C",29,670.3,1422.2,20,"bact"
"D",45,1048.8,1422.3,25,"bact"
"D",44,1020.8,1424.9,25,"bact"
"C",32,738.8,1432.8,30,"bact"
"A",4,69.5,1436.7,15,"bact"
"D",11,233,1448.3,15,"bact"
"C",32,738.8,1456,30,"bact"
"D",45,1048.8,1465.2,25,"bact"
"D",43,995.3,1471.2,25,"bact"
"D",44,1020.8,1475.9,25,"bact"
"C",29,670.3,1494.6,20,"bact"
"C",32,738.8,1518.6,30,"bact"
"D",44,1020.8,1525.6,25,"bact"
"D",43,995.3,1526.6,25,"bact"
"A",2,19,1530.3,25,"bact"
"A",4,69.5,1531,15,"bact"
"B",30,689.8,1531,30,"bact"
"B",31,714.3,1532.8,30,"bact"
"B",31,714.3,1539,30,"bact"
"D",45,1048.8,1542.3,25,"bact"
"C",28,640.3,1543.2,30,"bact"
"A",2,19,1547.6,25,"bact"
"C",29,670.3,1555.4,30,"bact"
"D",43,995.3,1555.6,25,"bact"
"D",46,1068.4,1572.2,25,"bact"
"C",28,640.3,1590.8,30,"bact"
"C",29,670.3,1591,30,"bact"
"A",6,115.5,1591.6,15,"bact"
"C",29,670.3,1625.4,30,"bact"
"A",7,137,1630.3,15,"bact"
"B",31,714.3,1632.2,30,"bact"
"C",32,738.8,1649.6,20,"bact"
"A",5,91,1661.9,25,"bact"
"D",46,1068.4,1668.7,25,"bact"
"A",3,39.5,1691.8,20,"bact"
"D",31,714.3,1701.8,30,"bact"
"D",31,714.3,1710.6,30,"bact"
"A",6,115.5,1713.6,15,"bact"
"A",7,137,1746,15,"bact"
"D",31,714.3,1750,30,"bact"
"A",7,137,1754.1,15,"bact"
"D",46,1068.4,1761.4,25,"bact"
"A",3,43,1826.2,30,"bact"
"B",11,233,1835,15,"bact"
"B",30,689.8,1867,30,"bact"
"C",28,640.3,1880.6,30,"bact"
"C",21,472.3,1891.1,30,"bact"
"A",3,39.5,1900.1,20,"bact"
"A",3,43,1912.1,30,"bact"
"B",11,233,1914.4,15,"bact"
"C",26,600.8,1919.6,30,"bact"
"B",30,689.8,1961,30,"bact"
"D",26,600.8,1966.4,30,"bact"
"A",9,185,1970.2,30,"bact"
"A",6,115.5,2003.3,30,"bact"
"C",21,472.3,2008.9,30,"bact"
"D",47,1093.8,2012.2,25,"bact"
"C",34,787.8,2028.4,30,"bact"
"C",21,472.3,2032.9,30,"bact"
"A",6,115.5,2034.6,30,"bact"
"B",11,233,2034.7,15,"bact"
"D",47,1093.8,2052.3,25,"bact"
"D",47,1093.8,2052.6,25,"bact"
"A",3,43,2065,30,"bact"
"C",26,600.8,2073.8,30,"bact"
"C",27,625.8,2083.8,30,"bact"
"A",2,16,2116.9,20,"bact"
"C",27,625.8,2120.2,30,"bact"
"C",34,787.8,2126.2,30,"bact"
"A",8,161.5,2128.2,20,"bact"
"A",8,161.5,2128.2,30,"bact"
"C",26,600.8,2148,30,"bact"
"D",48,1117.3,2150.4,25,"bact"
"A",3,39.5,2157.7,20,"bact"
"D",48,1117.3,2164.3,25,"bact"
"C",34,787.8,2172.4,30,"bact"
"B",28,640.3,2182.2,30,"bact"
"C",27,625.8,2209.2,30,"bact"
"D",48,1117.3,2237.5,25,"bact"
"A",3,42.5,2264.6,25,"bact"
"A",12,268.5,2270.2,15,"bact"
"B",28,640.3,2276,30,"bact"
"C",32,738.8,2304.8,20,"bact"
"A",8,161.5,2426.4,20,"bact"
"A",8,161.5,2426.4,30,"bact"
"B",28,640.3,2465,30,"bact"
"B",26,600.8,2479.6,30,"bact"
"A",4,69.5,2492.6,30,"bact"
"B",26,600.8,2526,30,"bact"
"D",30,689.8,2544,30,"bact"
"A",9,185,2551,30,"bact"
"A",2,16,2554.6,20,"bact"
"A",8,161.5,2562.8,15,"bact"
"A",4,69.5,2565.5,25,"bact"
"D",26,600.8,2568.4,30,"bact"
"D",30,689.8,2577,30,"bact"
"D",28,640.3,2617.8,30,"bact"
"B",26,600.8,2630.6,30,"bact"
"A",3,42.5,2656.6,25,"bact"
"A",12,268.5,2710.2,15,"bact"
"D",28,640.3,2727.6,30,"bact"
"A",20,449.8,2740,15,"bact"
"A",12,268.5,2751.2,15,"bact"
"A",23,520.8,2774,15,"bact"
"D",28,640.3,2816.6,30,"bact"
"B",35,813.8,2828,30,"bact"
"A",8,161.5,2831.1,15,"bact"
"D",26,600.8,2836.6,30,"bact"
"B",27,625.8,2851.8,30,"bact"
"A",3,42.5,2867.6,25,"bact"
"A",20,449.8,2893,15,"bact"
"B",33,763.8,2894.6,30,"bact"
"B",33,763.8,2905.4,30,"bact"
"B",35,813.8,2913.4,30,"bact"
"A",5,91,2927,25,"bact"
"A",47,1093.8,2950,20,"bact"
"A",9,185,2951.6,30,"bact"
"B",33,763.8,2995.2,30,"bact"
"A",5,91,2996.5,30,"bact"
"A",47,1093.8,2997,20,"bact"
"D",30,689.8,3024,30,"bact"
"A",6,115.5,3026.5,15,"bact"
"A",21,472.3,3079,15,"bact"
"B",27,625.8,3101.6,30,"bact"
"D",27,625.8,3114.2,30,"bact"
"D",33,763.8,3116.2,30,"bact"
"D",33,763.8,3131.4,30,"bact"
"A",27,625.8,3144,15,"bact"
"D",27,625.8,3147.2,30,"bact"
"B",27,625.8,3197.2,30,"bact"
"A",5,91,3199.6,25,"bact"
"B",35,813.8,3200,30,"bact"
"A",2,16,3200.2,20,"bact"
"A",31,714.3,3211,15,"bact"
"D",33,763.8,3218.4,30,"bact"
"D",27,625.8,3222.4,30,"bact"
"D",35,813.8,3238.2,30,"bact"
"A",8,161.5,3241.8,25,"bact"
"A",8,161.5,3244,15,"bact"
"A",27,625.8,3301,15,"bact"
"D",35,813.8,3302,30,"bact"
"D",35,813.8,3314.4,30,"bact"
"D",29,670.3,3337.8,30,"bact"
"D",29,670.3,3346.6,30,"bact"
"A",39,911.8,3394,15,"bact"
"A",8,161.5,3444.6,25,"bact"
"B",34,787.8,3447,30,"bact"
"A",14,304.3,3448.4,30,"bact"
"A",37,857.8,3454,15,"bact"
"A",17,377.3,3463,15,"bact"
"B",32,738.8,3502.8,30,"bact"
"A",5,91,3508.1,30,"bact"
"B",29,670.3,3526,30,"bact"
"B",29,670.3,3556.2,30,"bact"
"B",29,670.3,3570.8,30,"bact"
"B",34,787.8,3612.6,30,"bact"
"A",8,161.5,3616.4,25,"bact"
"A",13,287,3651.2,15,"bact"
"D",29,670.3,3660.8,30,"bact"
"B",32,738.8,3667.2,30,"bact"
"B",32,738.8,3671.4,30,"bact"
"A",13,287,3689.2,15,"bact"
"A",22,497.8,3690,15,"bact"
"B",25,570.3,3693.6,30,"bact"
"A",4,69.5,3699.5,25,"bact"
"D",34,787.8,3708.8,30,"bact"
"D",34,787.8,3717.6,30,"bact"
"A",47,1093.8,3730,20,"bact"
"A",4,69.5,3788.5,30,"bact"
"A",4,69.5,3789.6,30,"bact"
"A",22,497.8,3835,15,"bact"
"D",32,738.8,3859,30,"bact"
"D",32,738.8,3874.2,30,"bact"
"A",37,857.8,3875,15,"bact"
"A",23,520.8,3893,15,"bact"
"A",10,209.25,3903,20,"bact"
"B",34,787.8,3934.8,30,"bact"
"A",9,185,4006.4,20,"bact"
"A",11,233,4049.2,15,"bact"
"D",34,787.8,4098.6,30,"bact"
"A",10,209.25,4127.9,30,"bact"
"A",9,185,4164.2,25,"bact"
"A",11,233,4174.6,15,"bact"
"A",7,137,4181.8,30,"bact"
"A",4,69.5,4209.4,25,"bact"
"A",9,185,4237.4,20,"bact"
"A",7,137,4251.4,30,"bact"
"D",32,738.8,4260,30,"bact"
"C",25,570.3,4267,30,"bact"
"A",9,185,4273,20,"bact"
"A",9,185,4299,25,"bact"
"A",11,233,4338.8,15,"bact"
"A",5,91,4342.4,20,"bact"
"A",48,1117.3,4372,15,"bact"
"A",48,1117.3,4380,15,"bact"
"A",13,287,4446.2,15,"bact"
"A",9,185,4476.4,25,"bact"
"A",37,857.8,4477,15,"bact"
"A",5,91,4511,20,"bact"
"A",10,209.25,4575,15,"bact"
"A",5,91,4576.2,20,"bact"
"A",48,1117.3,4577,20,"bact"
"A",50,1164.8,4580,25,"bact"
"A",38,881.3,4616,15,"bact"
"A",7,137,4697.8,30,"bact"
"A",20,449.8,4814,15,"bact"
"A",11,233,4839.2,30,"bact"
"A",44,1020.8,4855,20,"bact"
"A",10,209.25,4887.6,30,"bact"
"A",4,69.5,4907.3,20,"bact"
"A",48,1117.3,4934,15,"bact"
"A",22,497.8,4938,15,"bact"
"A",10,209.25,4947.8,15,"bact"
"A",26,600.8,5006,15,"bact"
"A",13,287,5011.2,25,"bact"
"A",20,449.8,5049,20,"bact"
"A",19,425.3,5070,15,"bact"
"A",14,304.3,5070.8,15,"bact"
"A",14,304.3,5082.2,15,"bact"
"A",38,881.3,5086,20,"bact"
"A",13,287,5088.4,25,"bact"
"A",4,69.5,5092,20,"bact"
"A",11,233,5092.9,30,"bact"
"A",50,1164.8,5117,25,"bact"
"A",11,233,5123.4,25,"bact"
"A",9,185,5128.2,15,"bact"
"A",19,425.3,5132,15,"bact"
"A",24,544.8,5153,15,"bact"
"A",11,233,5175,30,"bact"
"A",24,544.8,5200,15,"bact"
"A",9,185,5215.4,15,"bact"
"A",46,1068.4,5221,20,"bact"
"A",19,425.3,5233,15,"bact"
"A",26,600.8,5249,15,"bact"
"A",46,1068.4,5261,15,"bact"
"A",21,472.3,5286,15,"bact"
"A",33,763.8,5379,15,"bact"
"A",50,1164.8,5387,15,"bact"
"A",33,763.8,5392,15,"bact"
"A",4,69.5,5431.2,20,"bact"
"A",16,353.3,5478,15,"bact"
"A",24,544.8,5524,15,"bact"
"A",12,268.5,5545,20,"bact"
"A",39,911.8,5549,15,"bact"
"A",16,353.3,5550,15,"bact"
"A",12,268.5,5550,20,"bact"
"A",23,520.8,5551,15,"bact"
"A",38,881.3,5580,20,"bact"
"A",27,625.8,5600,15,"bact"
"A",6,115.5,5615.4,20,"bact"
"A",16,353.3,5616,15,"bact"
"A",46,1068.4,5657,15,"bact"
"A",12,268.5,5676.4,20,"bact"
"A",37,857.8,5701,20,"bact"
"A",10,209.25,5713.2,25,"bact"
"A",11,233,5719.8,25,"bact"
"A",46,1068.4,5739,15,"bact"
"A",37,857.8,5766,20,"bact"
"A",46,1068.4,5784,20,"bact"
"A",9,185,5785,15,"bact"
"A",50,1164.8,5854,25,"bact"
"A",10,209.25,5855.8,15,"bact"
"A",48,1117.3,5886,20,"bact"
"A",7,137,5893,25,"bact"
"A",21,472.3,5934,15,"bact"
"A",35,813.8,5953,15,"bact"
"A",49,1144.8,5994,20,"bact"
"A",38,881.3,5998,20,"bact"
"A",10,209.25,6009.4,25,"bact"
"A",12,268.5,6017.6,25,"bact"
"A",10,209.25,6096.2,25,"bact"
"A",26,600.8,6097,15,"bact"
"A",38,881.3,6137,15,"bact"
"A",38,881.3,6141,15,"bact"
"A",35,813.8,6141,20,"bact"
"A",6,115.5,6159.4,25,"bact"
"A",22,497.8,6175,30,"bact"
"A",14,304.3,6209.8,15,"bact"
"A",7,137,6260.8,25,"bact"
"A",37,857.8,6308,20,"bact"
"A",31,714.3,6350,15,"bact"
"A",30,689.8,6366,15,"bact"
"A",44,1020.8,6402,20,"bact"
"A",35,813.8,6406,15,"bact"
"A",49,1144.8,6410,20,"bact"
"A",31,714.3,6430,20,"bact"
"A",14,304.3,6467.4,30,"bact"
"A",42,976.3,6482,15,"bact"
"A",28,640.3,6506,15,"bact"
"A",50,1164.8,6516,15,"bact"
"A",7,137,6528.2,25,"bact"
"A",25,570.3,6594,15,"bact"
"A",6,115.5,6616.6,25,"bact"
"A",7,137,6667.6,20,"bact"
"A",10,209.25,6668.2,20,"bact"
"A",10,209.25,6679,20,"bact"
"A",48,1117.3,6695,20,"bact"
"A",6,115.5,6749,25,"bact"
"A",44,1020.8,6762,20,"bact"
"A",11,233,6770.8,25,"bact"
"A",12,268.5,6775.8,25,"bact"
"A",44,1020.8,6802,15,"bact"
"A",18,401.3,6841,15,"bact"
"A",43,995.3,6886,20,"bact"
"A",50,1164.8,6894,15,"bact"
"A",45,1048.8,6942,20,"bact"
"A",36,834.3,6951,15,"bact"
"A",49,1144.8,6967,20,"bact"
"A",46,1068.4,6981,20,"bact"
"A",11,233,6993.4,20,"bact"
"A",28,640.3,7001,15,"bact"
"A",11,233,7008.8,20,"bact"
"A",7,137,7016.8,20,"bact"
"A",6,115.5,7054.2,20,"bact"
"A",13,287,7056.8,25,"bact"
"A",25,570.3,7057,15,"bact"
"A",49,1144.8,7090,15,"bact"
"A",18,401.3,7116,15,"bact"
"A",28,640.3,7151,15,"bact"
"A",45,1048.8,7189,20,"bact"
"A",35,813.8,7215,15,"bact"
"A",41,957.3,7218,15,"bact"
"A",18,401.3,7232,15,"bact"
"A",31,714.3,7253,20,"bact"
"A",17,377.3,7278,15,"bact"
"A",42,976.3,7282,20,"bact"
"A",11,233,7290,20,"bact"
"A",29,670.3,7303,15,"bact"
"A",30,689.8,7311,15,"bact"
"A",31,714.3,7313,15,"bact"
"A",45,1048.8,7336,25,"bact"
"A",25,570.3,7363,15,"bact"
"A",33,763.8,7489,15,"bact"
"A",43,995.3,7517,20,"bact"
"A",17,377.3,7518,15,"bact"
"A",30,689.8,7522,20,"bact"
"A",46,1068.4,7578,25,"bact"
"A",6,115.5,7618.8,20,"bact"
"A",46,1068.4,7623,25,"bact"
"A",41,957.3,7690,20,"bact"
"A",46,1068.4,7755,25,"bact"
"A",39,911.8,7767,15,"bact"
"A",39,911.8,7767,20,"bact"
"A",29,670.3,7780,15,"bact"
"A",41,957.3,7802,15,"bact"
"A",37,857.8,7851,25,"bact"
"A",45,1048.8,7899,15,"bact"
"A",37,857.8,7970,25,"bact"
"A",43,995.3,8049,15,"bact"
"A",37,857.8,8076,25,"bact"
"A",36,834.3,8132,15,"bact"
"A",36,834.3,8144,15,"bact"
"A",16,353.3,8146,25,"bact"
"A",43,995.3,8159,20,"bact"
"A",39,911.8,8191,20,"bact"
"A",30,689.8,8228,15,"bact"
"A",35,813.8,8235,20,"bact"
"A",45,1048.8,8260,25,"bact"
"A",48,1117.3,8295,25,"bact"
"A",7,137,8306.2,20,"bact"
"A",29,670.3,8364,15,"bact"
"A",44,1020.8,8395,15,"bact"
"A",17,377.3,8431,25,"bact"
"A",35,813.8,8439,20,"bact"
"A",41,957.3,8445,20,"bact"
"A",12,268.5,8467,25,"bact"
"A",48,1117.3,8504,25,"bact"
"A",25,570.3,8512,30,"bact"
"A",40,930.8,8528,20,"bact"
"A",45,1048.8,8615,15,"bact"
"A",33,763.8,8672,20,"bact"
"A",43,995.3,8689,15,"bact"
"A",36,834.3,8713,20,"bact"
"A",49,1144.8,8731,25,"bact"
"A",39,911.8,8744,20,"bact"
"A",45,1048.8,8798,20,"bact"
"A",36,834.3,8878,20,"bact"
"A",48,1117.3,8888,25,"bact"
"A",31,714.3,8897,20,"bact"
"A",45,1048.8,8923,25,"bact"
"A",47,1093.8,8934,25,"bact"
"A",17,377.3,8941,25,"bact"
"A",49,1144.8,9080,25,"bact"
"A",12,268.5,9103,30,"bact"
"A",42,976.3,9122,15,"bact"
"A",39,911.8,9136,25,"bact"
"A",15,329.3,9157,15,"bact"
"A",41,957.3,9224,15,"bact"
"A",41,957.3,9304,20,"bact"
"A",47,1093.8,9308,25,"bact"
"A",44,1020.8,9309,15,"bact"
"A",12,268.5,9358.6,30,"bact"
"A",34,787.8,9395,20,"bact"
"A",45,1048.8,9494,15,"bact"
"A",16,353.3,9523,25,"bact"
"A",43,995.3,9527,15,"bact"
"A",47,1093.8,9542,25,"bact"
"A",49,1144.8,9569,25,"bact"
"A",15,329.3,9579,15,"bact"
"A",49,1144.8,9616,15,"bact"
"A",50,1164.8,9682,30,"bact"
"A",14,304.3,9699,25,"bact"
"A",49,1144.8,9710,15,"bact"
"A",50,1164.8,9783,30,"bact"
"A",20,449.8,9838,20,"bact"
"A",33,763.8,9878,20,"bact"
"A",40,930.8,9910,20,"bact"
"A",39,911.8,9915,25,"bact"
"A",42,976.3,9963,20,"bact"
"A",34,787.8,9975,25,"bact"
"A",36,834.3,10007,25,"bact"
"A",50,1164.8,10017,30,"bact"
"A",37,857.8,10067,30,"bact"
"A",36,834.3,10068,20,"bact"
"A",36,834.3,10157,25,"bact"
"A",36,834.3,10257,25,"bact"
"A",37,857.8,10339,30,"bact"
"A",16,353.3,10342,20,"bact"
"A",34,787.8,10514,25,"bact"
"A",13,287,10597.2,20,"bact"
"A",34,787.8,10659,25,"bact"
"A",37,857.8,10669,30,"bact"
"A",36,834.3,10690,30,"bact"
"A",27,625.8,10748,20,"bact"
"A",17,377.3,10753,30,"bact"
"A",14,304.3,10842,20,"bact"
"A",16,353.3,10846,20,"bact"
"A",43,995.3,10867,25,"bact"
"A",19,425.3,10956,20,"bact"
"A",25,570.3,11013,30,"bact"
"A",13,287,11019.2,30,"bact"
"A",35,813.8,11057,25,"bact"
"A",29,670.3,11124,20,"bact"
"A",40,930.8,11170,20,"bact"
"A",40,930.8,11204,15,"bact"
"A",13,287,11228,30,"bact"
"A",19,425.3,11257,20,"bact"
"A",13,287,11259.2,20,"bact"
"A",40,930.8,11305,15,"bact"
"A",35,813.8,11334,25,"bact"
"A",38,881.3,11412,25,"bact"
"A",28,640.3,11448,20,"bact"
"A",30,689.8,11476,20,"bact"
"A",13,287,11480,20,"bact"
"A",27,625.8,11575,20,"bact"
"A",38,881.3,11578,25,"bact"
"A",39,911.8,11602,25,"bact"
"A",15,329.3,11658,15,"bact"
"A",28,640.3,11692,20,"bact"
"A",40,930.8,11709,15,"bact"
"A",36,834.3,11722,30,"bact"
"A",36,834.3,11747,30,"bact"
"A",16,353.3,11814,20,"bact"
"A",33,763.8,11819,20,"bact"
"A",16,353.3,11846,25,"bact"
"A",20,449.8,11860,25,"bact"
"A",14,304.3,11936,20,"bact"
"A",14,304.3,12004.2,30,"bact"
"A",42,976.3,12005,15,"bact"
"A",40,930.8,12065,25,"bact"
"A",35,813.8,12153,25,"bact"
"A",43,995.3,12183,25,"bact"
"A",22,497.8,12212,20,"bact"
"A",17,377.3,12221,20,"bact"
"A",13,287,12260,30,"bact"
"A",14,304.3,12329,20,"bact"
"A",35,813.8,12384,30,"bact"
"A",38,881.3,12387,25,"bact"
"A",18,401.3,12395,25,"bact"
"A",17,377.3,12445,25,"bact"
"A",16,353.3,12558,30,"bact"
"A",26,600.8,12567,20,"bact"
"A",24,544.8,12626,20,"bact"
"A",18,401.3,12686,20,"bact"
"A",26,600.8,12710,20,"bact"
"A",49,1144.8,12744,30,"bact"
"A",12,268.5,12779.8,30,"bact"
"A",29,670.3,12795,20,"bact"
"A",24,544.8,12830,20,"bact"
"A",49,1144.8,12853,30,"bact"
"A",43,995.3,12908,25,"bact"
"A",26,600.8,12924,20,"bact"
"A",30,689.8,12926,20,"bact"
"A",31,714.3,12933,25,"bact"
"A",31,714.3,12942,30,"bact"
"A",19,425.3,12978,20,"bact"
"A",30,689.8,13038,30,"bact"
"A",20,449.8,13057,20,"bact"
"A",49,1144.8,13240,30,"bact"
"A",32,738.8,13372,25,"bact"
"A",31,714.3,13385,30,"bact"
"A",44,1020.8,13511,25,"bact"
"A",31,714.3,13522,30,"bact"
"A",20,449.8,13595,25,"bact"
"A",40,930.8,13627,25,"bact"
"A",31,714.3,13888,25,"bact"
"A",44,1020.8,13888,25,"bact"
"A",31,714.3,13932,25,"bact"
"A",33,763.8,13939,25,"bact"
"A",33,763.8,13948,25,"bact"
"A",23,520.8,13990,20,"bact"
"A",35,813.8,14012,30,"bact"
"A",32,738.8,14016,20,"bact"
"A",44,1020.8,14038,25,"bact"
"A",46,1068.4,14042,30,"bact"
"A",28,640.3,14068,20,"bact"
"A",40,930.8,14080,25,"bact"
"A",45,1048.8,14108,30,"bact"
"A",23,520.8,14164,20,"bact"
"A",46,1068.4,14277,30,"bact"
"A",33,763.8,14306,25,"bact"
"A",24,544.8,14381,20,"bact"
"A",42,976.3,14390,25,"bact"
"A",46,1068.4,14412,30,"bact"
"A",35,813.8,14502,30,"bact"
"A",41,957.3,14528,25,"bact"
"A",32,738.8,14637,25,"bact"
"A",41,957.3,14941,25,"bact"
"A",22,497.8,14977,20,"bact"
"A",21,472.3,14993,20,"bact"
"A",16,353.3,15090,30,"bact"
"A",47,1093.8,15164,30,"bact"
"A",32,738.8,15168,25,"bact"
"A",47,1093.8,15306,30,"bact"
"A",42,976.3,15409,25,"bact"
"A",18,401.3,15454,20,"bact"
"A",39,911.8,15454,30,"bact"
"A",17,377.3,15560,30,"bact"
"A",38,881.3,15791,30,"bact"
"A",47,1093.8,15820,30,"bact"
"A",39,911.8,15882,30,"bact"
"A",17,377.3,15919,20,"bact"
"A",42,976.3,16030,20,"bact"
"A",20,449.8,16050,25,"bact"
"A",14,304.3,16080,25,"bact"
"A",42,976.3,16151,25,"bact"
"A",30,689.8,16167,30,"bact"
"A",19,425.3,16198,25,"bact"
"A",32,738.8,16361,30,"bact"
"A",48,1117.3,16371,30,"bact"
"A",22,497.8,16416,20,"bact"
"A",16,353.3,16417,30,"bact"
"A",21,472.3,16463,25,"bact"
"A",20,449.8,16506,30,"bact"
"A",45,1048.8,16510,30,"bact"
"A",33,763.8,16600,30,"bact"
"A",17,377.3,16620,20,"bact"
"A",34,787.8,16784,30,"bact"
"A",38,881.3,16804,30,"bact"
"A",43,995.3,16812,30,"bact"
"A",29,670.3,16850,20,"bact"
"A",40,930.8,16910,30,"bact"
"A",20,449.8,16960,30,"bact"
"A",18,401.3,16978,20,"bact"
"A",34,787.8,17020,30,"bact"
"A",40,930.8,17038,30,"bact"
"A",41,957.3,17072,25,"bact"
"A",48,1117.3,17144,30,"bact"
"A",18,401.3,17211,25,"bact"
"A",40,930.8,17334,30,"bact"
"A",38,881.3,17338,30,"bact"
"A",25,570.3,17380,20,"bact"
"A",43,995.3,17570,30,"bact"
"A",39,911.8,17618,30,"bact"
"A",19,425.3,17713,30,"bact"
"A",34,787.8,17732,30,"bact"
"A",48,1117.3,17736,30,"bact"
"A",43,995.3,17948,30,"bact"
"A",17,377.3,17979,30,"bact"
"A",18,401.3,18033,25,"bact"
"A",44,1020.8,18145,30,"bact"
"A",20,449.8,18259,30,"bact"
"A",41,957.3,18337,30,"bact"
"A",33,763.8,18413,30,"bact"
"A",19,425.3,18524,25,"bact"
"A",42,976.3,18567,30,"bact"
"A",33,763.8,18570,30,"bact"
"A",32,738.8,18580,20,"bact"
"A",30,689.8,18598,30,"bact"
"A",45,1048.8,18648,30,"bact"
"A",25,570.3,18733,20,"bact"
"A",41,957.3,18879,30,"bact"
"A",25,570.3,18901,20,"bact"
"A",41,957.3,19013,30,"bact"
"A",32,738.8,19174,30,"bact"
