"Time","Temperature","Abundance"
1993.8462,6.0799,11689.6588
1993.8654,5.6384,15531.2004
1993.8846,5.6783,8694.8653
1993.9038,6.0009,7422
1993.9231,5.6045,15202.5689
1993.9423,5.5831,10950.7215
1993.9615,5.915,8888
1993.9808,6.0384,12288.3665
1994,6.1927,3326
1994.0192,6.3321,11898.1555
1994.0385,6.5065,32004.3487
1994.0577,7.0455,36174
1994.0769,7.6876,59741.7152
1994.0962,8.1555,73320
1994.1154,8.4509,67400.8179
1994.1346,8.8455,76154
1994.1538,9.5844,268853.3778
1994.1731,10.7627,545810
1994.1923,11.4254,456833.4863
1994.2115,11.7973,494110
1994.2308,10.949,296055.6927
1994.25,10.1273,197298
1994.2692,12.0878,168138.0107
1994.2885,13.86,104990
1994.3077,13.0279,112866.9258
1994.3269,12.0636,111518
1994.3462,12.7727,111586.9258
1994.3654,13.1252,97155.8759
1994.3846,12.8409,72350
1994.4038,13.7533,90560.9369
1994.4231,14.5818,121934
1994.4423,14.0737,108452.426
1994.4615,13.6482,51352
1994.4808,13.2401,45037.3845
1994.5,12.2691,43036
1994.5192,12.1793,58600.8448
1994.5385,11.9572,77259.4598
1994.5577,11.2227,104228
1994.5769,11.2381,94947.8483
1994.5962,11.2127,112640
1994.6154,10.8303,95758.9732
1994.6346,10.6873,52390
1994.6538,11.0708,52452.4434
1994.6731,11.1745,68608
1994.6923,10.1584,34887.0411
1994.7115,9.6593,28738.9867
1994.7308,9.1391,38878
1994.75,8.3994,27434.9474
1994.7692,7.918,23142.4116
1994.7885,7.3079,31166.4904
1994.8077,6.9442,29702.3391
1994.8269,6.8864,41234
1994.8462,6.4604,40203.6648
1994.8654,6.373,26688.8346
1994.8846,6.5055,24129.8069
1994.9038,6.6445,24740
1994.9231,6.5881,14735.155
1994.9423,6.6022,14924.9993
1994.9615,6.4591,33264
1994.9808,6.3121,26988.8778
1995,6.57,29491.3838
1995.0192,6.5625,35671.7248
1995.0385,6.6083,18296
1995.0577,6.864,11642
1995.0769,7.0823,25669.4204
1995.0962,7.4709,19542
1995.1154,8.2982,6652
1995.1346,8.2644,34016.7753
1995.1538,8.2782,34304
1995.1731,9.904,132093.4985
1995.1923,11.2118,317048
1995.2115,10.7481,242237.6444
1995.2308,10.1345,229210
1995.25,10.1587,220103.0538
1995.2692,10.0691,169750
1995.2885,12.125,244264.8047
1995.3077,13.6755,353846
1995.3269,13.6754,397172.8303
1995.3462,13.8785,528898
1995.3654,14.026,590341.2155
1995.3846,14.3009,683784
1995.4038,13.4957,315936.7051
1995.4231,12.2809,124740
1995.4423,13.0038,127254.7227
1995.4615,13.3964,149688
1995.4808,13.3821,209328.3963
1995.5,13.4345,258212
1995.5192,13.2038,131246.9638
1995.5385,12.93,82328
1995.5577,12.3796,89849.3566
1995.5769,12.0614,96154
1995.5962,11.42,86095.1006
1995.6154,10.7918,62753.7247
1995.6346,10.3356,67572.6623
1995.6538,9.8497,98336
1995.6731,9.4691,44561.6717
1995.6923,8.8782,17464
1995.7115,8.288,26898.145
1995.7308,7.8861,21402.6492
1995.75,7.4709,28066
1995.7692,7.1223,34911.0466
1995.7885,6.9602,27429.2293
1995.8077,7.0902,28866.3225
1995.8269,7.0991,38254
1995.8462,6.844,22985.1398
1995.8654,6.7139,12584.0046
1995.8846,6.3977,9779.7256
1995.9038,6.24,2494
1995.9231,6.2686,8329.431
1995.9423,6.1293,15859.8963
1995.9615,6.07,7438
1995.9808,6.2349,5795.5998
1996,6.1609,9240
1996.0192,6.3696,9755.7841
1996.0385,6.6569,11125.5556
1996.0577,6.4745,12864
1996.0769,6.8721,20097.5852
1996.0962,7.48,26832
1996.1154,8.1494,52998.5454
1996.1346,8.6912,46286
1996.1538,9.0544,65323.5184
1996.1731,9.07,91384
1996.1923,10.2487,164699.3874
1996.2115,11.4955,292724
1996.2308,11.1414,339678.5029
1996.25,10.9355,348534
1996.2692,12.086,320697.9796
1996.2885,12.9155,360914
1996.3077,12.6892,257591.7905
1996.3269,12.6,191268
1996.3462,12.5582,243444.0015
1996.3654,12.4536,248752.9414
1996.3846,13.1882,267776
1996.4038,13.5493,264783.4272
1996.4231,13.6791,228690
1996.4423,13.3958,103042.74
1996.4615,13.0527,38586
1996.4808,12.8502,47809.1948
1996.5,12.575,49779.3998
1996.5192,11.81,42688
1996.5385,11.8349,27753.8319
1996.5577,11.9375,24066.3183
1996.5769,11.862,31288
1996.5962,12.1491,153014
1996.6154,12.0874,85270.3182
1996.6346,11.9973,55566
1996.6538,10.9048,66826.5403
1996.6731,10.2242,103225.6178
1996.6923,9.5155,197770
1996.7115,8.7993,95020.8213
1996.7308,8.1445,58940
1996.75,7.7312,64184.7089
1996.7692,7.6177,44541.8968
1996.7885,7.4323,36825.3735
1996.8077,6.7984,42908.0669
1996.8269,6.3036,36432
1996.8462,6.5618,31596.1717
1996.8654,6.3654,39410.0892
1996.8846,6.0873,25918
1996.9038,6.3468,17266.4517
1996.9231,6.3121,17631.3545
1996.9423,6.3118,7920
1996.9615,6.5776,10653.2559
1996.9808,6.5655,13860
1997,6.666,13026.9786
1997.0192,6.8646,20624.1732
1997.0385,6.9904,37058.7549
1997.0577,7.3427,28690
1997.0769,7.6643,31797.0353
1997.0962,7.37,45442
